Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
medium_jig_link,0,2.71050543121376E-18,0.0299026011061651,0,0,0,0.00883419946895491,5.42809201817969E-06,1.03677735783515E-24,2.94246789761329E-23,6.02999169924906E-06,1.50811887173315E-21,1.05696224727746E-06,0,0,0,0,0,0,package://medium_jig_urdf/meshes/medium_jig_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://medium_jig_urdf/meshes/medium_jig_link.STL,,middle_jig-1,M_JIG_GRASP_1,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
